Subject,Object,Rel,Count
Austenite,Drx,SPL-SMT,51
Austenite,Dynamic Recrystallization,SPL-SMT,73
Austenite,Electro-Polished,SPL-SMT,36
Austenite,Etched,SPL-SMT,307
Austenite,Etching,SPL-SMT,167
Austenite,Extraction Replica,SPL-SMT,45
Austenite,FIB,SPL-SMT,35
Austenite,FSW,SPL-SMT,38
Austenite,FZ,SPL-SMT,36
Austenite,Fatigue,SPL-SMT,43
Austenite,Finish Rolling,SPL-SMT,32
Austenite,Forged,SPL-SMT,44
Austenite,Forging,SPL-SMT,57
Austenite,Forming,SPL-SMT,44
Austenite,Friction Stir Welding,SPL-SMT,34
Austenite,Furnace,SPL-SMT,39
Austenite,Grinding,SPL-SMT,38
Austenite,HAZ,SPL-SMT,149
Austenite,HPT,SPL-SMT,31
Austenite,Hardened,SPL-SMT,111
Austenite,Hardening,SPL-SMT,159
Austenite,Heat,SPL-SMT,54
Austenite,Heat Affected Zone,SPL-SMT,74
Austenite,Heat Treated,SPL-SMT,414
Austenite,Heat Treating,SPL-SMT,35
Austenite,Heat Treatment,SPL-SMT,1163
Austenite,Heat-Affected,SPL-SMT,207
Austenite,Heated,SPL-SMT,228
Austenite,Heating,SPL-SMT,1002
Austenite,Holding,SPL-SMT,38
Austenite,Homogenised,SPL-SMT,52
Austenite,Homogenization,SPL-SMT,53
Austenite,Hot Deformation,SPL-SMT,122
Austenite,Hot Deformed,SPL-SMT,33
Austenite,Hot Rolled,SPL-SMT,307
Austenite,Hot Rolling,SPL-SMT,245
Austenite,Hot Stamping,SPL-SMT,39
Austenite,Hot Working,SPL-SMT,32
Austenite,Hydrogen Charged,SPL-SMT,40
Austenite,Hydrogen Charging,SPL-SMT,40
Austenite,Induced,SPL-SMT,30
Austenite,Intercritical,SPL-SMT,50
Austenite,Intercritical Annealing,SPL-SMT,279
Austenite,Intercritically Annealed,SPL-SMT,90
Austenite,Irradiated,SPL-SMT,95
Austenite,Irradiation,SPL-SMT,95
Austenite,Isothermal Ageing,SPL-SMT,31
Austenite,Isothermal Annealing,SPL-SMT,49
Austenite,Isothermal Decomposition,SPL-SMT,34
Austenite,Isothermal Heat Treatment,SPL-SMT,44
Austenite,Isothermal Holding,SPL-SMT,137
Austenite,Isothermal Transformation,SPL-SMT,98
Austenite,Isothermal Treatment,SPL-SMT,58
Austenite,Isothermally,SPL-SMT,69
Austenite,Isothermally Transformed,SPL-SMT,31
Austenite,Isothermally Treated,SPL-SMT,34
Austenite,Laser,SPL-SMT,33
Austenite,Laser Cladding,SPL-SMT,30
Austenite,Laser Welding,SPL-SMT,36
Austenite,Ma,SPL-SMT,65
Austenite,Machined,SPL-SMT,52
Austenite,Machining,SPL-SMT,42
Austenite,Maraging,SPL-SMT,124
Austenite,Mechanical Processing,SPL-SMT,31
Austenite,Melt Spinning,SPL-SMT,30
Austenite,Melt Spun,SPL-SMT,37
Austenite,Melted,SPL-SMT,46
Austenite,Melting,SPL-SMT,50
Austenite,Microalloyed,SPL-SMT,123
Austenite,Microalloying,SPL-SMT,56
Austenite,Milled,SPL-SMT,42
Austenite,Milling,SPL-SMT,41
Austenite,Nital,SPL-SMT,89
Austenite,Nitrided,SPL-SMT,128
Austenite,Nitriding,SPL-SMT,122
Austenite,Normalized,SPL-SMT,47
Austenite,Oxidation,SPL-SMT,85
Austenite,Oxidize,SPL-SMT,30
Austenite,P,SPL-SMT,134
Austenite,PWHT,SPL-SMT,49
Austenite,Partitioned,SPL-SMT,59
Austenite,Partitioning,SPL-SMT,128
Austenite,Plasma Nitrided,SPL-SMT,33
Austenite,Plasma Nitriding,SPL-SMT,59
Austenite,Plastic Deformation,SPL-SMT,280
Austenite,Polished,SPL-SMT,110
Austenite,Polishing,SPL-SMT,32
Austenite,Precipitation Hardening,SPL-SMT,56
Austenite,Precipitation Strengthening,SPL-SMT,43
Austenite,QT,SPL-SMT,30
Austenite,Quench,SPL-SMT,92
Austenite,Quenched,SPL-SMT,605
Austenite,Quenching,SPL-SMT,699
Austenite,Quenching and Partitioning,SPL-SMT,90
Austenite,Rapid Cooling,SPL-SMT,54
Austenite,Recrystallisation,SPL-SMT,109
Austenite,Recrystallized,SPL-SMT,250
Austenite,Reheated,SPL-SMT,73
Austenite,Reheating,SPL-SMT,155
Austenite,Rolled,SPL-SMT,149
Austenite,Rolling,SPL-SMT,560
Austenite,Selective Laser Melting,SPL-SMT,41
Austenite,Sintered,SPL-SMT,74
Austenite,Sintering,SPL-SMT,57
Austenite,Slm,SPL-SMT,38
Austenite,Slow Cooling,SPL-SMT,30
Austenite,Slowly Cooled,SPL-SMT,30
Austenite,Soaking,SPL-SMT,94
Austenite,Solid Solution Strengthening,SPL-SMT,35
Austenite,Solidification,SPL-SMT,147
Austenite,Solution Annealed,SPL-SMT,105
Austenite,Solution Annealing,SPL-SMT,42
Austenite,Solution Treated,SPL-SMT,122
Austenite,Solution Treatment,SPL-SMT,118
Austenite,Spinodal Decomposition,SPL-SMT,38
Austenite,Strain,SPL-SMT,44
Austenite,Strain Hardening,SPL-SMT,100
Austenite,Strain-Induced,SPL-SMT,73
Austenite,Straining,SPL-SMT,74
Austenite,Strengthening,SPL-SMT,75
Austenite,Supercooled,SPL-SMT,58
Austenite,TMCP,SPL-SMT,35
Austenite,TRIP,SPL-SMT,46
Austenite,TWIP,SPL-SMT,55
Austenite,Tempered,SPL-SMT,736
Austenite,Tempering,SPL-SMT,645
Austenite,Tensile,SPL-SMT,41
Austenite,Tensile Deformation,SPL-SMT,184
Austenite,Tensile Strain,SPL-SMT,32
Austenite,Thermal,SPL-SMT,77
Austenite,Thermal Aging,SPL-SMT,47
Austenite,Thermal Cycling,SPL-SMT,107
Austenite,Thermal Treatment,SPL-SMT,61
Austenite,Thermally Cycled,SPL-SMT,187
Austenite,Thermally Induced,SPL-SMT,31
Austenite,Thermo,SPL-SMT,78
Austenite,Thermo-Mechanical Treatment,SPL-SMT,99
Austenite,Thermomechanical Processing,SPL-SMT,117
Austenite,Thermomechanically Processed,SPL-SMT,33
Austenite,Transformation,SPL-SMT,93
Austenite,Transformation-Induced Plasticity,SPL-SMT,33
Austenite,Trip,SPL-SMT,242
Austenite,Trip-Assisted,SPL-SMT,35
Austenite,Water Quenched,SPL-SMT,123
Austenite,Water Quenching,SPL-SMT,158
Austenite,Weld,SPL-SMT,382
Austenite,Welded,SPL-SMT,264
Austenite,Welding,SPL-SMT,370
Austenite,Weldment,SPL-SMT,75
Austenite,Welds,SPL-SMT,160
Austenite,Work Hardening,SPL-SMT,155
Austenitic,Aged,SPL-SMT,185
Austenitic,Ageing,SPL-SMT,61
Austenitic,Aging,SPL-SMT,206
Austenitic,Alloyed,SPL-SMT,54
Austenitic,Alloying,SPL-SMT,194
Austenitic,Annealed,SPL-SMT,363
Austenitic,Annealing,SPL-SMT,457
Austenitic,Austenitisation,SPL-SMT,31
Austenitic,Carburization,SPL-SMT,41
Austenitic,Carburized,SPL-SMT,59
Austenitic,Carburizing,SPL-SMT,39
Austenitic,Cast,SPL-SMT,141
Austenitic,Casting,SPL-SMT,42
Austenitic,Claddings,SPL-SMT,31
Austenitic,Coated,SPL-SMT,126
Austenitic,Cold Formed,SPL-SMT,42
Austenitic,Cold Rolled,SPL-SMT,179
Austenitic,Cold Rolling,SPL-SMT,144
Austenitic,Cold Worked,SPL-SMT,190
Austenitic,Cold Working,SPL-SMT,56
Austenitic,Cooled,SPL-SMT,58
Austenitic,Cooling,SPL-SMT,412
Austenitic,Creep,SPL-SMT,69
Austenitic,Cutting,SPL-SMT,38
Austenitic,Deformations,SPL-SMT,396
Austenitic,Deformed,SPL-SMT,157
Austenitic,Drx,SPL-SMT,51
Austenitic,Dsa,SPL-SMT,35
Austenitic,Dynamic Recrystallization,SPL-SMT,63
Austenitic,Dynamic Strain Aging,SPL-SMT,49
Austenitic,Etched,SPL-SMT,91
Austenitic,Etching,SPL-SMT,71
Austenitic,Fatigue,SPL-SMT,55
Austenitic,Forging,SPL-SMT,35
Austenitic,Gas Tungsten Arc Welding,SPL-SMT,31
Austenitic,Grinding,SPL-SMT,36
Austenitic,HAZ,SPL-SMT,54
Austenitic,HIP,SPL-SMT,37
Austenitic,Hardened,SPL-SMT,37
Austenitic,Hardening,SPL-SMT,109
Austenitic,Heat Treated,SPL-SMT,130
Austenitic,Heat Treatment,SPL-SMT,356
Austenitic,Heat-Affected,SPL-SMT,117
Austenitic,Heated,SPL-SMT,66
Austenitic,Heating,SPL-SMT,321
Austenitic,Hot Deformation,SPL-SMT,57
Austenitic,Hot Isostatic Pressing,SPL-SMT,38
Austenitic,Hot Rolled,SPL-SMT,82
Austenitic,Hot Rolling,SPL-SMT,72
Austenitic,Hot Working,SPL-SMT,30
Austenitic,Hydrogen Charging,SPL-SMT,35
Austenitic,Implantations,SPL-SMT,50
Austenitic,Implanted,SPL-SMT,61
Austenitic,Ion Implantation,SPL-SMT,31
Austenitic,Irradiated,SPL-SMT,351
Austenitic,Irradiation,SPL-SMT,407
Austenitic,Joining,SPL-SMT,64
Austenitic,Laser,SPL-SMT,43
Austenitic,Laser Cladding,SPL-SMT,37
Austenitic,Laser Welding,SPL-SMT,40
Austenitic,Machined,SPL-SMT,53
Austenitic,Machining,SPL-SMT,52
Austenitic,Mechanical Alloying,SPL-SMT,36
Austenitic,Melting,SPL-SMT,46
Austenitic,Milling,SPL-SMT,35
Austenitic,Neutron Irradiated,SPL-SMT,52
Austenitic,Neutron Irradiation,SPL-SMT,106
Austenitic,Nitrided,SPL-SMT,147
Austenitic,Nitriding,SPL-SMT,162
Austenitic,Oxidation,SPL-SMT,227
Austenitic,Oxidize,SPL-SMT,79
Austenitic,Plasma Nitrided,SPL-SMT,36
Austenitic,Plasma Nitriding,SPL-SMT,98
Austenitic,Plastic Deformation,SPL-SMT,218
Austenitic,Polished,SPL-SMT,77
Austenitic,Powder Metallurgy,SPL-SMT,30
Austenitic,Precipitation Hardening,SPL-SMT,33
Austenitic,Precipitation Strengthening,SPL-SMT,30
Austenitic,Quenched,SPL-SMT,105
Austenitic,Quenching,SPL-SMT,117
Austenitic,Radiation,SPL-SMT,98
Austenitic,Radiation Induced,SPL-SMT,35
Austenitic,Recrystallisation,SPL-SMT,62
Austenitic,Recrystallized,SPL-SMT,119
Austenitic,Reversion Annealing,SPL-SMT,31
Austenitic,Rolled,SPL-SMT,64
Austenitic,Rolling,SPL-SMT,190
Austenitic,Selective Laser Melting,SPL-SMT,32
Austenitic,Sensitised,SPL-SMT,54
Austenitic,Sensitization,SPL-SMT,63
Austenitic,Shot Peening,SPL-SMT,30
Austenitic,Sintered,SPL-SMT,81
Austenitic,Sintering,SPL-SMT,69
Austenitic,Solidification,SPL-SMT,81
Austenitic,Solution Annealed,SPL-SMT,142
Austenitic,Solution Treated,SPL-SMT,90
Austenitic,Solution Treatment,SPL-SMT,58
Austenitic,Sputtering,SPL-SMT,32
Austenitic,Strain Hardening,SPL-SMT,77
Austenitic,Strain-Induced,SPL-SMT,60
Austenitic,Straining,SPL-SMT,34
Austenitic,Strengthening,SPL-SMT,64
Austenitic,Surface Modification,SPL-SMT,37
Austenitic,Surface Treatment,SPL-SMT,55
Austenitic,TWIP,SPL-SMT,47
Austenitic,Tempered,SPL-SMT,110
Austenitic,Tempering,SPL-SMT,85
Austenitic,Tensile Deformation,SPL-SMT,73
Austenitic,Thermal Aging,SPL-SMT,49
Austenitic,Thermal Cycling,SPL-SMT,52
Austenitic,Thermally Cycled,SPL-SMT,53
Austenitic,Thermo,SPL-SMT,34
