Subject,Object,Rel,Count
1H,Deprotection,CHM-SMT,157
1H,Deprotonation,CHM-SMT,64
1H,Dess-Martin Periodinane,CHM-SMT,41
1H,Dialysis,CHM-SMT,164
1H,Diels Alder,CHM-SMT,35
1H,Diels–Alder Reaction,CHM-SMT,54
1H,Digested,CHM-SMT,94
1H,Digestion,CHM-SMT,46
1H,Dip Coating,CHM-SMT,33
1H,Dissolution,CHM-SMT,164
1H,Distillation,CHM-SMT,33
1H,Doping,CHM-SMT,35
1H,Dried,CHM-SMT,367
1H,Drop Cast,CHM-SMT,38
1H,Drop Casting,CHM-SMT,49
1H,Drying,CHM-SMT,241
1H,Electrochemical,CHM-SMT,87
1H,Electrochemical Oxidation,CHM-SMT,103
1H,Electrochemical Polymerization,CHM-SMT,39
1H,Electrochemical Reduction,CHM-SMT,49
1H,Electrochemical Synthesis,CHM-SMT,31
1H,Electrodeposition,CHM-SMT,39
1H,Electrolysis,CHM-SMT,128
1H,Electropolymerization,CHM-SMT,64
1H,Electrospinning,CHM-SMT,88
1H,Electrospun,CHM-SMT,163
1H,Emulsion Polymerization,CHM-SMT,58
1H,Enzymatic,CHM-SMT,39
1H,Enzymatic Degradation,CHM-SMT,108
1H,Enzymatic Hydrolysis,CHM-SMT,126
1H,Epoxidation,CHM-SMT,136
1H,Epoxidized,CHM-SMT,111
1H,Esterification,CHM-SMT,180
1H,Esterification Reaction,CHM-SMT,36
1H,Etched,CHM-SMT,54
1H,Etching,CHM-SMT,76
1H,Etherification,CHM-SMT,38
1H,Evaporation,CHM-SMT,38
1H,Exchange,CHM-SMT,61
1H,Extraction,CHM-SMT,99
1H,Extruded,CHM-SMT,38
1H,Extrusion,CHM-SMT,38
1H,Fast Pyrolysis,CHM-SMT,30
1H,Fermentation,CHM-SMT,35
1H,Filtration,CHM-SMT,58
1H,Fluorination,CHM-SMT,54
1H,Free Radical Copolymerization,CHM-SMT,69
1H,Free Radical Polymerization,CHM-SMT,222
1H,Freeze Drying,CHM-SMT,75
1H,Freeze-Dried,CHM-SMT,194
1H,Freezing,CHM-SMT,33
1H,Gel,CHM-SMT,30
1H,Gelation,CHM-SMT,46
1H,Graft Copolymerization,CHM-SMT,64
1H,Graft Polymerization,CHM-SMT,34
1H,Grinding,CHM-SMT,61
1H,Ground,CHM-SMT,57
1H,Heat,CHM-SMT,38
1H,Heat Treated,CHM-SMT,89
1H,Heat Treatment,CHM-SMT,166
1H,Heated,CHM-SMT,524
1H,Heating,CHM-SMT,2603
1H,Heating/Cooling,CHM-SMT,56
1H,Hydrated,CHM-SMT,92
1H,Hydration,CHM-SMT,116
1H,Hydroamination,CHM-SMT,30
1H,Hydroboration,CHM-SMT,42
1H,Hydrogenated,CHM-SMT,122
1H,Hydrogenation,CHM-SMT,434
1H,Hydrogenolysis,CHM-SMT,59
1H,Hydrolysed,CHM-SMT,225
1H,Hydrolysis,CHM-SMT,1390
1H,Hydrolytic Degradation,CHM-SMT,109
1H,Hydrosilylation,CHM-SMT,153
